batid,bowlid,batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
181,175,MJ Guptill,S Aravind,0.6,0.2,0.0,0.0,0.2,0.0,0.2,2,3,5,
230,175,SE Marsh,S Aravind,0.2,0.4,0.2,0.0,0.2,0.0,0.0,3,3,5,
225,175,M Vohra,S Aravind,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,
230,156,SE Marsh,SR Watson,0.25,0.25,0.0,0.0,0.5,0.0,0.0,3,1,4,
225,133,M Vohra,S Badree,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0,0,10,
230,202,SE Marsh,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.25,3,2,4,
225,202,M Vohra,P Negi,0.25,0.375,0.25,0.0,0.0,0.125,0.0,0,2,8,
19,133,WP Saha,S Badree,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,0,6,
225,158,M Vohra,YS Chahal,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,3,
19,158,WP Saha,YS Chahal,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,1,10,
19,156,WP Saha,SR Watson,0.2,0.6,0.2,0.0,0.0,0.0,0.2,5,1,5,
19,202,WP Saha,P Negi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,1,
213,133,AR Patel,S Badree,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,2,
19,99,WP Saha,A Choudhary,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,5,0,3,
213,99,AR Patel,A Choudhary,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,5,0,3,
68,156,MM Sharma,SR Watson,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,4,1,3,
213,156,AR Patel,SR Watson,0.25,0.125,0.25,0.0,0.25,0.125,0.0,5,1,8,
68,99,MM Sharma,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1,
162,99,VR Aaron,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,
3,154,CH Gayle,Sandeep Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,5,2,
211,154,V Kohli,Sandeep Sharma,0.5,0.0,0.25,0.0,0.25,0.0,0.25,1,5,4,
211,137,V Kohli,T Natarajan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,
223,152,KM Jadhav,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,5,2,
17,152,SR Watson,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,5,2,
185,146,P Negi,AR Patel,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,5,2,
185,189,P Negi,GJ Maxwell,0.125,0.875,0.0,0.0,0.0,0.0,0.0,2,2,8,
226,189,Mandeep Singh,GJ Maxwell,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2,1,
89,189,S Aravind,GJ Maxwell,0.6,0.4,0.0,0.0,0.0,0.0,0.2,4,2,5,
185,178,P Negi,VR Aaron,0.6363636363636364,0.18181818181818185,0.0,0.0,0.18181818181818185,0.0,0.0,2,3,11,
89,178,S Aravind,VR Aaron,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,1,
143,189,S Badree,GJ Maxwell,0.2,0.6,0.2,0.0,0.0,0.0,0.0,3,2,5,
143,178,S Badree,VR Aaron,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,3,2,
185,152,P Negi,MM Sharma,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,5,4,
143,152,S Badree,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,2,
143,146,S Badree,AR Patel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1,
163,146,YS Chahal,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,2,
21,146,A Choudhary,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,2,
21,152,A Choudhary,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.25,4,5,4,
163,152,YS Chahal,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,2,
196,159,AM Rahane,A Nehra,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,3,2,
13,159,RA Tripathi,A Nehra,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5,3,3,
16,159,SPD Smith,A Nehra,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,3,3,
16,147,SPD Smith,B Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,3,
196,230,AM Rahane,S Kaul,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,4,2,
196,229,AM Rahane,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,2,
196,223,AM Rahane,MC Henriques,0.25,0.5,0.0,0.0,0.0,0.25,0.0,1,4,4,
16,223,SPD Smith,MC Henriques,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,5,4,7,
214,184,BA Stokes,Bipul Sharma,0.18181818181818185,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0,5,11,
214,223,BA Stokes,MC Henriques,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,4,6,
42,230,DT Christian,S Kaul,0.5,0.0,0.0,0.0,0.5,0.0,0.5,4,4,2,
228,229,MK Tiwary,Rashid Khan,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,5,2,
98,230,Washington Sundar,S Kaul,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,4,3,
93,230,SN Thakur,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1,
234,213,Yuvraj Singh,BA Stokes,0.6,0.1,0.1,0.0,0.1,0.1,0.0,4,4,10,
234,219,Yuvraj Singh,Imran Tahir,0.4615384615384616,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,4,4,13,
234,232,Yuvraj Singh,SN Thakur,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,4,4,9,
234,166,Yuvraj Singh,DT Christian,0.3636363636363637,0.4545454545454545,0.09090909090909093,0.0,0.0,0.09090909090909093,0.0,4,3,11,
227,213,MC Henriques,BA Stokes,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,4,2,
184,166,NV Ojha,DT Christian,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2,3,3,
184,219,NV Ojha,Imran Tahir,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,
234,220,Yuvraj Singh,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1,
184,220,NV Ojha,JD Unadkat,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2,4,3,
34,220,Bipul Sharma,JD Unadkat,0.5,0.25,0.25,0.0,0.0,0.0,0.25,4,4,4,
86,213,Rashid Khan,BA Stokes,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,4,3,
34,213,Bipul Sharma,BA Stokes,0.25,0.25,0.5,0.0,0.0,0.0,0.0,4,4,4,
86,220,Rashid Khan,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1,
31,220,B Kumar,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1,
144,220,S Kaul,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,
179,235,LMP Simmons,Z Khan,0.3,0.6,0.0,0.0,0.0,0.1,0.0,2,5,10,
179,116,LMP Simmons,K Rabada,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,2,0,9,
11,174,PA Patel,PJ Cummins,0.25,0.25,0.0,0.0,0.5,0.0,0.0,5,3,4,
179,174,LMP Simmons,PJ Cummins,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,2,3,7,
179,145,LMP Simmons,A Mishra,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,2,1,7,
11,145,PA Patel,A Mishra,0.4,0.4,0.2,0.0,0.0,0.0,0.2,5,1,5,
179,224,LMP Simmons,Mohammed Shami,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,2,4,9,
11,224,PA Patel,Mohammed Shami,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,4,2,
6,224,KA Pollard,Mohammed Shami,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,
6,186,KA Pollard,CJ Anderson,0.0,0.8,0.0,0.0,0.2,0.0,0.0,5,2,5,
179,186,LMP Simmons,CJ Anderson,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2,2,2,
205,186,RG Sharma,CJ Anderson,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4,2,2,
205,235,RG Sharma,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,2,
205,116,RG Sharma,K Rabada,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1,
221,186,HH Pandya,CJ Anderson,0.25,0.5,0.0,0.0,0.0,0.25,0.0,5,2,4,
18,177,SS Iyer,SL Malinga,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,5,3,3,
8,177,KK Nair,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2,
206,177,RR Pant,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,
8,150,KK Nair,JJ Bumrah,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,5,1,3,
168,150,CJ Anderson,JJ Bumrah,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,
168,149,CJ Anderson,Harbhajan Singh,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,5,2,
8,149,KK Nair,Harbhajan Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,5,2,
69,149,MN Samuels,Harbhajan Singh,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,5,4,
168,177,CJ Anderson,SL Malinga,0.8,0.0,0.0,0.0,0.2,0.0,0.2,2,3,5,
79,177,PJ Cummins,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,
79,149,PJ Cummins,Harbhajan Singh,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,4,5,6,
79,169,PJ Cummins,KV Sharma,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,5,3,
69,169,MN Samuels,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5,1,
55,169,K Rabada,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,5,3,
22,149,A Mishra,Harbhajan Singh,0.25,0.75,0.0,0.0,0.0,0.0,0.0,4,5,4,
22,169,A Mishra,KV Sharma,0.6,0.3,0.1,0.0,0.0,0.0,0.0,4,5,10,
71,169,Mohammed Shami,KV Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1,
71,149,Mohammed Shami,Harbhajan Singh,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4,5,3,
164,149,Z Khan,Harbhajan Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1,
164,169,Z Khan,KV Sharma,0.8,0.2,0.0,0.0,0.0,0.0,0.2,4,5,5,
22,218,A Mishra,HH Pandya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1,
164,218,Z Khan,HH Pandya,0.8,0.2,0.0,0.0,0.0,0.0,0.0,4,4,5,
211,157,V Kohli,UT Yadav,0.625,0.25,0.125,0.0,0.0,0.0,0.125,1,5,8,
211,216,V Kohli,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,1,
226,216,Mandeep Singh,CR Woakes,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,4,4,7,
195,216,AB de Villiers,CR Woakes,0.5,0.0,0.25,0.0,0.25,0.0,0.0,1,4,4,
226,155,Mandeep Singh,SP Narine,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,4,1,9,
195,155,AB de Villiers,SP Narine,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1,1,3,
193,155,TM Head,SP Narine,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2,1,9,
193,157,TM Head,UT Yadav,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,2,5,7,
226,161,Mandeep Singh,AS Rajpoot,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,4,3,9,
193,161,TM Head,AS Rajpoot,0.38461538461538464,0.4615384615384616,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,2,3,13,
226,227,Mandeep Singh,PP Chawla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,5,
193,227,TM Head,PP Chawla,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,2,4,7,
226,185,Mandeep Singh,C de Grandhomme,0.25,0.5,0.125,0.0,0.125,0.0,0.0,4,2,8,
193,185,TM Head,C de Grandhomme,0.0,0.75,0.25,0.0,0.0,0.0,0.0,2,2,4,
223,155,KM Jadhav,SP Narine,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,1,3,
193,216,TM Head,CR Woakes,0.25,0.5,0.125,0.0,0.0,0.125,0.0,2,4,8,
223,216,KM Jadhav,CR Woakes,0.5,0.25,0.0,0.0,0.25,0.0,0.25,0,4,4,
223,161,KM Jadhav,AS Rajpoot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,2,
185,216,P Negi,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4,1,
185,157,P Negi,UT Yadav,0.5,0.0,0.0,0.0,0.5,0.0,0.5,2,5,2,
2,99,CA Lynn,A Choudhary,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,5,0,6,
2,133,CA Lynn,S Badree,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,0,2,
2,158,CA Lynn,YS Chahal,0.3333333333333333,0.0,0.16666666666666666,0.0,0.25,0.25,0.0,5,1,12,
15,99,SP Narine,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1,
167,99,C de Grandhomme,A Choudhary,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,2,0,7,
2,202,CA Lynn,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.5,5,2,2,
167,202,C de Grandhomme,P Negi,0.375,0.375,0.125,0.0,0.125,0.0,0.125,2,2,8,
199,202,G Gambhir,P Negi,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1,2,6,
199,99,G Gambhir,A Choudhary,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0,3,
167,140,C de Grandhomme,TM Head,0.2,0.6,0.0,0.0,0.0,0.2,0.0,2,0,5,
199,133,G Gambhir,S Badree,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0,3,
167,133,C de Grandhomme,S Badree,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,2,0,3,
199,158,G Gambhir,YS Chahal,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1,1,2,
199,140,G Gambhir,TM Head,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,
9,202,MK Pandey,P Negi,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,5,2,3,
181,203,MJ Guptill,PJ Sangwan,0.8,0.0,0.2,0.0,0.0,0.0,0.2,2,2,5,
222,203,HM Amla,PJ Sangwan,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,2,6,
230,217,SE Marsh,DS Kulkarni,0.3636363636363637,0.6363636363636364,0.0,0.0,0.0,0.0,0.09090909090909093,3,4,11,
222,217,HM Amla,DS Kulkarni,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666668,0.0,0,4,15,
230,203,SE Marsh,PJ Sangwan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,2,2,
222,168,HM Amla,JP Faulkner,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,0,3,13,
230,168,SE Marsh,JP Faulkner,0.0,0.5,0.25,0.0,0.25,0.0,0.0,3,3,8,
230,102,SE Marsh,Ankit Soni,0.125,0.625,0.125,0.0,0.125,0.0,0.0,3,0,8,
222,102,HM Amla,Ankit Soni,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0,0,10,
4,168,GJ Maxwell,JP Faulkner,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,3,3,
4,203,GJ Maxwell,PJ Sangwan,0.2,0.2,0.2,0.0,0.0,0.4,0.0,5,2,5,
218,154,DR Smith,Sandeep Sharma,0.4166666666666667,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,5,5,12,
5,154,Ishan Kishan,Sandeep Sharma,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,5,5,7,
218,152,DR Smith,MM Sharma,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.0,5,5,7,
5,152,Ishan Kishan,MM Sharma,0.2,0.6,0.2,0.0,0.0,0.0,0.0,5,5,5,
218,178,DR Smith,VR Aaron,0.25,0.25,0.25,0.0,0.25,0.0,0.0,5,3,8,
5,146,Ishan Kishan,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,5,
5,189,Ishan Kishan,GJ Maxwell,0.2,0.2,0.2,0.0,0.4,0.0,0.0,5,2,5,
218,189,DR Smith,GJ Maxwell,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,5,2,3,
5,137,Ishan Kishan,T Natarajan,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0,2,
218,137,DR Smith,T Natarajan,0.0,0.5,0.0,0.0,0.0,0.5,0.0,5,0,2,
209,178,SK Raina,VR Aaron,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,1,3,7,
209,189,SK Raina,GJ Maxwell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,
201,189,KD Karthik,GJ Maxwell,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,2,2,
201,178,KD Karthik,VR Aaron,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1,3,6,
229,154,RA Jadeja,Sandeep Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,5,2,
229,178,RA Jadeja,VR Aaron,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0,3,3,
229,137,RA Jadeja,T Natarajan,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,3,
179,147,LMP Simmons,B Kumar,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,0,3,
11,126,PA Patel,Mohammad Nabi,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,5,0,6,
179,126,LMP Simmons,Mohammad Nabi,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0,2,
10,126,N Rana,Mohammad Nabi,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,5,0,7,
11,225,PA Patel,Mohammed Siraj,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,5,4,3,
10,225,N Rana,Mohammed Siraj,0.5,0.0,0.0,0.0,0.5,0.0,0.0,5,4,4,
10,230,N Rana,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4,1,
11,230,PA Patel,S Kaul,0.2,0.4,0.4,0.0,0.0,0.0,0.2,5,4,5,
205,230,RG Sharma,S Kaul,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,4,4,9,
205,126,RG Sharma,Mohammad Nabi,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,0,4,
221,126,HH Pandya,Mohammad Nabi,0.6,0.4,0.0,0.0,0.0,0.0,0.0,5,0,5,
221,229,HH Pandya,Rashid Khan,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,5,5,9,
205,225,RG Sharma,Mohammed Siraj,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,4,4,7,
221,225,HH Pandya,Mohammed Siraj,0.75,0.0,0.0,0.25,0.0,0.0,0.0,5,4,4,
221,230,HH Pandya,S Kaul,0.25,0.75,0.0,0.0,0.0,0.0,0.0,5,4,4,
205,147,RG Sharma,B Kumar,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,4,0,9,
205,223,RG Sharma,MC Henriques,0.0,0.4,0.0,0.0,0.6,0.0,0.0,4,4,5,
221,223,HH Pandya,MC Henriques,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1,
6,225,KA Pollard,Mohammed Siraj,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,4,3,
59,230,KV Sharma,S Kaul,0.5,0.25,0.0,0.0,0.25,0.0,0.0,4,4,4,
6,230,KA Pollard,S Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1,
174,147,Harbhajan Singh,B Kumar,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,0,4,
59,147,KV Sharma,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1,
65,147,MJ McClenaghan,B Kumar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,1,
227,151,MC Henriques,MJ McClenaghan,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0,1,6,
227,177,MC Henriques,SL Malinga,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0,3,8,
227,149,MC Henriques,Harbhajan Singh,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0,5,10,
227,150,MC Henriques,JJ Bumrah,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0,1,5,
208,169,S Dhawan,KV Sharma,0.4,0.3,0.0,0.0,0.1,0.2,0.0,4,5,10,
227,169,MC Henriques,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,
227,218,MC Henriques,HH Pandya,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0,4,4,
234,150,Yuvraj Singh,JJ Bumrah,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,
234,177,Yuvraj Singh,SL Malinga,0.5,0.5,0.0,0.0,0.0,0.0,0.5,4,3,2,
233,151,V Shankar,MJ McClenaghan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,3,
181,157,MJ Guptill,UT Yadav,0.375,0.25,0.25,0.0,0.125,0.0,0.0,2,5,8,
225,185,M Vohra,C de Grandhomme,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,2,3,
181,185,MJ Guptill,C de Grandhomme,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,2,3,
181,155,MJ Guptill,SP Narine,0.8,0.2,0.0,0.0,0.0,0.0,0.2,2,1,5,
230,157,SE Marsh,UT Yadav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,
230,155,SE Marsh,SP Narine,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,1,2,
230,216,SE Marsh,CR Woakes,0.6,0.4,0.0,0.0,0.0,0.0,0.2,3,4,5,
19,216,WP Saha,CR Woakes,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,5,4,9,
230,185,SE Marsh,C de Grandhomme,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3,2,3,
4,161,GJ Maxwell,AS Rajpoot,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5,3,4,
19,161,WP Saha,AS Rajpoot,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,3,2,
4,222,GJ Maxwell,Kuldeep Yadav,0.2,0.4,0.0,0.0,0.0,0.4,0.2,5,5,5,
19,222,WP Saha,Kuldeep Yadav,0.3,0.3,0.3,0.0,0.0,0.1,0.1,5,5,10,
213,222,AR Patel,Kuldeep Yadav,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,5,3,
213,155,AR Patel,SP Narine,0.25,0.5,0.25,0.0,0.0,0.0,0.0,5,1,4,
153,222,Swapnil Singh,Kuldeep Yadav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,5,1,
213,216,AR Patel,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1,
153,216,Swapnil Singh,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1,
84,216,R Tewatia,CR Woakes,0.25,0.25,0.0,0.0,0.5,0.0,0.0,4,4,4,
84,161,R Tewatia,AS Rajpoot,0.25,0.5,0.0,0.0,0.25,0.0,0.0,4,3,4,
213,161,AR Patel,AS Rajpoot,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,3,2,
2,154,CA Lynn,Sandeep Sharma,0.3,0.5,0.0,0.0,0.2,0.0,0.0,5,5,10,
2,123,CA Lynn,MJ Henry,0.2,0.3,0.1,0.0,0.3,0.1,0.1,5,0,10,
15,123,SP Narine,MJ Henry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,
15,152,SP Narine,MM Sharma,0.5,0.0,0.0,0.0,0.5,0.0,0.25,5,5,4,
2,146,CA Lynn,AR Patel,0.18181818181818185,0.4545454545454545,0.09090909090909093,0.0,0.18181818181818185,0.09090909090909093,0.0,5,5,11,
199,123,G Gambhir,MJ Henry,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0,2,
2,205,CA Lynn,R Tewatia,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,5,2,12,
199,205,G Gambhir,R Tewatia,0.6,0.4,0.0,0.0,0.0,0.0,0.2,1,2,5,
199,136,G Gambhir,Swapnil Singh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,3,
2,136,CA Lynn,Swapnil Singh,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,5,5,9,
207,205,RV Uthappa,R Tewatia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,
9,205,MK Pandey,R Tewatia,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,5,2,7,
9,136,MK Pandey,Swapnil Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1,
2,152,CA Lynn,MM Sharma,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,5,2,
9,123,MK Pandey,MJ Henry,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1,
20,123,YK Pathan,MJ Henry,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,2,
