batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
P Negi,BA Stokes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1
P Negi,DT Christian,0.4,0.6,0.0,0.0,0.0,0.0,0.0,2,3,5
STR Binny,DT Christian,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2,3,3
P Negi,SN Thakur,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,2,4,3
STR Binny,SN Thakur,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,4,2
AF Milne,SN Thakur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,1
AF Milne,JD Unadkat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,3
S Badree,JD Unadkat,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,3,4,7
S Aravind,JD Unadkat,0.25,0.25,0.5,0.0,0.0,0.0,0.0,4,4,4
S Aravind,BA Stokes,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,4,3
AF Milne,BA Stokes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,1
YS Chahal,BA Stokes,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,4,2
SV Samson,NM Coulter-Nile,0.2,0.4,0.0,0.0,0.4,0.0,0.0,1,2,10
SW Billings,NM Coulter-Nile,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,2,2
SW Billings,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,3
SV Samson,CR Woakes,0.2,0.5,0.0,0.0,0.3,0.0,0.0,1,4,10
SW Billings,UT Yadav,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,5,2
SV Samson,UT Yadav,0.3,0.3,0.1,0.0,0.2,0.1,0.1,1,5,20
SW Billings,SP Narine,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0,1,7
SV Samson,SP Narine,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,1,8
SW Billings,Kuldeep Yadav,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,5,3
SV Samson,Kuldeep Yadav,0.2857142857142857,0.5,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,1,5,14
KK Nair,NM Coulter-Nile,0.6875,0.125,0.0,0.0,0.1875,0.0,0.0625,5,2,16
KK Nair,UT Yadav,0.625,0.375,0.0,0.0,0.0,0.0,0.0,5,5,8
SS Iyer,UT Yadav,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,5,5,13
KK Nair,CR Woakes,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,5,4,7
SS Iyer,CR Woakes,0.2,0.7,0.0,0.0,0.1,0.0,0.0,5,4,10
SS Iyer,C de Grandhomme,0.0,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,5,2,9
KK Nair,C de Grandhomme,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,2
SS Iyer,Kuldeep Yadav,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,5,5,9
KK Nair,Kuldeep Yadav,0.0,0.25,0.5,0.0,0.25,0.0,0.0,5,5,4
KK Nair,SP Narine,0.625,0.375,0.0,0.0,0.0,0.0,0.125,5,1,8
SS Iyer,SP Narine,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,5,1,9
RR Pant,SP Narine,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,1,1,6
RR Pant,NM Coulter-Nile,0.8,0.2,0.0,0.0,0.0,0.0,0.4,1,2,5
RR Pant,Kuldeep Yadav,0.25,0.5,0.0,0.0,0.0,0.25,0.0,1,5,4
AD Mathews,Kuldeep Yadav,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,5,2
RR Pant,UT Yadav,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1,5,6
AD Mathews,SP Narine,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4,1,2
CH Morris,SP Narine,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0,1,5
PJ Cummins,NM Coulter-Nile,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,2,3
CH Morris,NM Coulter-Nile,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0,2,7
CH Morris,CR Woakes,0.2,0.4,0.0,0.0,0.4,0.0,0.2,0,4,5
PJ Cummins,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1
Mohammed Shami,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1
G Gambhir,Z Khan,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,1,5,11
C de Grandhomme,Z Khan,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,5,2
G Gambhir,PJ Cummins,0.38461538461538464,0.38461538461538464,0.0,0.0,0.23076923076923078,0.0,0.0,1,3,13
RV Uthappa,PJ Cummins,0.36363636363636365,0.36363636363636365,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,1,3,11
MK Pandey,Z Khan,0.5,0.375,0.0,0.0,0.125,0.0,0.0,5,5,8
YK Pathan,CH Morris,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,5,4,9
MK Pandey,CH Morris,0.2,0.5,0.2,0.0,0.1,0.0,0.0,5,4,10
YK Pathan,Z Khan,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,5,5,6
MK Pandey,PJ Cummins,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,5,3,9
YK Pathan,PJ Cummins,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,5,3,3
MK Pandey,A Mishra,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.0,5,1,11
YK Pathan,A Mishra,0.4,0.4,0.0,0.0,0.2,0.0,0.0,5,1,5
MK Pandey,Mohammed Shami,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,5,4,11
YK Pathan,Mohammed Shami,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,5,4,9
YK Pathan,AD Mathews,0.375,0.5,0.125,0.0,0.0,0.0,0.0,5,5,8
MK Pandey,AD Mathews,0.0,0.75,0.0,0.0,0.0,0.25,0.0,5,5,4
SA Yadav,PJ Cummins,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,5,3,6
SA Yadav,CH Morris,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,3
CR Woakes,PJ Cummins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,1
CR Woakes,CH Morris,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,2
CR Woakes,A Mishra,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4,1,2
SP Narine,A Mishra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,1,1
DA Warner,Sandeep Sharma,0.5,0.3333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,1,5,12
S Dhawan,Sandeep Sharma,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,4,5,6
DA Warner,I Sharma,0.5789473684210527,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,1,5,19
S Dhawan,I Sharma,0.35294117647058826,0.4117647058823529,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,4,5,17
S Dhawan,MM Sharma,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,4,5,9
DA Warner,MM Sharma,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.0,0.2857142857142857,0.0,0.0,1,5,14
MC Henriques,I Sharma,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,5,5
MC Henriques,KC Cariappa,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0,2,5
DA Warner,KC Cariappa,0.23529411764705882,0.4117647058823529,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,1,2,17
MC Henriques,MM Sharma,0.5,0.375,0.125,0.0,0.0,0.0,0.0,0,5,8
MC Henriques,AR Patel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,1
Yuvraj Singh,AR Patel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5,1
NV Ojha,AR Patel,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,2,5,11
DA Warner,AR Patel,0.3333333333333333,0.4166666666666667,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,1,5,12
NV Ojha,KC Cariappa,0.4,0.4,0.0,0.0,0.2,0.0,0.2,2,2,5
NV Ojha,Sandeep Sharma,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2,5,2
NV Ojha,I Sharma,0.25,0.5,0.0,0.25,0.0,0.0,0.0,2,5,4
DJ Hooda,KC Cariappa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1
DJ Hooda,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0,5,4
DJ Hooda,AR Patel,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0,5,5
Mohammad Nabi,Sandeep Sharma,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,5,3
Rashid Khan,Sandeep Sharma,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,5,1
HM Amla,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
GJ Maxwell,B Kumar,0.75,0.0,0.125,0.0,0.125,0.0,0.125,5,0,8
M Vohra,BB Sran,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0,4,6
GJ Maxwell,BB Sran,0.75,0.0,0.0,0.0,0.25,0.0,0.0,5,4,4
M Vohra,B Kumar,0.5,0.4,0.0,0.0,0.1,0.0,0.1,0,0,10
M Vohra,S Kaul,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0,4,9
EJG Morgan,S Kaul,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,2,4,11
EJG Morgan,Mohammad Nabi,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2,0,3
M Vohra,Mohammad Nabi,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0,0,11
M Vohra,Rashid Khan,0.3333333333333333,0.2,0.0,0.0,0.26666666666666666,0.2,0.0,0,5,15
EJG Morgan,Rashid Khan,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,2,5,12
EJG Morgan,MC Henriques,0.25,0.5,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,2,4,12
M Vohra,MC Henriques,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0,4,5
DA Miller,Mohammad Nabi,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,3
DA Miller,Rashid Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,5,3
WP Saha,Rashid Khan,0.75,0.25,0.0,0.0,0.0,0.0,0.25,5,5,4
AR Patel,Mohammad Nabi,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,5,0,7
AR Patel,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,2
AR Patel,MC Henriques,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,5,4,3
MM Sharma,BB Sran,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,4,4,3
MM Sharma,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1
MM Sharma,B Kumar,0.25,0.5,0.25,0.0,0.0,0.0,0.25,4,0,4
KC Cariappa,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,0,3
KC Cariappa,S Kaul,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,4,2
I Sharma,B Kumar,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,0,3
Sandeep Sharma,B Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,2
Sandeep Sharma,S Kaul,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,4,3
I Sharma,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,4,3
CH Gayle,DS Kulkarni,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5,4,8
V Kohli,DS Kulkarni,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,0.0,0.06666666666666667,1,4,15
V Kohli,Basil Thampi,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,1,3,17
CH Gayle,Basil Thampi,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,5,3,11
V Kohli,AJ Tye,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,1,4,9
CH Gayle,AJ Tye,0.5,0.5,0.0,0.0,0.0,0.0,0.25,5,4,4
V Kohli,RA Jadeja,0.25,0.5,0.125,0.0,0.125,0.0,0.0,1,1,8
CH Gayle,RA Jadeja,0.125,0.125,0.125,0.0,0.375,0.25,0.0,5,1,8
V Kohli,S Kaushik,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,1,2,9
CH Gayle,S Kaushik,0.375,0.375,0.0,0.0,0.0,0.25,0.0,5,2,8
CH Gayle,DR Smith,0.2,0.4,0.0,0.0,0.0,0.4,0.0,5,5,5
V Kohli,DR Smith,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,2
TM Head,Basil Thampi,0.25,0.125,0.375,0.0,0.25,0.0,0.0,2,3,8
TM Head,RA Jadeja,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,1,4
TM Head,S Kaushik,0.0,0.5,0.0,0.0,0.0,0.5,0.0,2,2,2
TM Head,DS Kulkarni,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4,1
KM Jadhav,DS Kulkarni,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,1
KM Jadhav,AJ Tye,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.07692307692307693,0.0,0,4,13
TM Head,AJ Tye,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,4,2
KM Jadhav,RA Jadeja,0.2,0.3,0.1,0.0,0.3,0.1,0.1,0,1,10
DR Smith,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,2,2
BB McCullum,P Negi,0.625,0.1875,0.0,0.0,0.0625,0.125,0.0,5,2,16
DR Smith,YS Chahal,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,1,2
BB McCullum,YS Chahal,0.2727272727272727,0.6363636363636364,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,5,1,11
SK Raina,YS Chahal,0.3076923076923077,0.46153846153846156,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,1,1,13
BB McCullum,S Aravind,0.4,0.6,0.0,0.0,0.0,0.0,0.0,5,3,10
SK Raina,S Aravind,0.6153846153846154,0.15384615384615385,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,1,3,13
AJ Finch,YS Chahal,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,5,1,14
BB McCullum,AF Milne,0.2,0.5,0.0,0.0,0.1,0.2,0.0,5,0,10
AJ Finch,AF Milne,0.625,0.125,0.0,0.0,0.25,0.0,0.0,5,0,8
AJ Finch,SR Watson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,1,3
BB McCullum,SR Watson,0.0,0.6,0.0,0.0,0.0,0.4,0.0,5,1,5
AJ Finch,P Negi,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,5,2,7
KD Karthik,P Negi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
KD Karthik,S Aravind,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1,3,2
RA Jadeja,P Negi,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0,2,8
RA Jadeja,AF Milne,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,3
RA Jadeja,SR Watson,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0,1,4
RA Jadeja,YS Chahal,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0,1,4
Ishan Kishan,TM Head,0.0,0.8,0.0,0.0,0.0,0.2,0.0,5,0,5
RA Jadeja,TM Head,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0,0,6
Ishan Kishan,S Aravind,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.0,5,3,14
RA Jadeja,S Aravind,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,3,2
AJ Tye,TM Head,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4,0,2
AJ Tye,AF Milne,0.25,0.5,0.25,0.0,0.0,0.0,0.0,4,0,4
Ishan Kishan,AF Milne,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
Basil Thampi,AF Milne,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1
DA Warner,J Yadav,0.5714285714285714,0.2857142857142857,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,1,5,14
S Dhawan,J Yadav,0.0,0.75,0.125,0.0,0.125,0.0,0.0,4,5,8
DA Warner,CH Morris,0.5,0.5,0.0,0.0,0.0,0.0,0.25,1,4,4
S Dhawan,CH Morris,0.5,0.16666666666666666,0.0,0.0,0.2777777777777778,0.05555555555555555,0.05555555555555555,4,4,18
KS Williamson,J Yadav,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,1,5,12
KS Williamson,CH Morris,0.625,0.25,0.0,0.0,0.125,0.0,0.125,1,4,8
KS Williamson,Z Khan,0.2727272727272727,0.5454545454545454,0.0,0.0,0.18181818181818182,0.0,0.0,1,5,11
S Dhawan,Z Khan,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,4,5,7
KS Williamson,PJ Cummins,0.4,0.26666666666666666,0.2,0.0,0.06666666666666667,0.06666666666666667,0.0,1,3,15
S Dhawan,PJ Cummins,0.1,0.6,0.1,0.0,0.2,0.0,0.0,4,3,10
S Dhawan,AD Mathews,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,4,5,7
KS Williamson,AD Mathews,0.2,0.3,0.1,0.0,0.2,0.2,0.0,1,5,10
S Dhawan,A Mishra,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,4,1,11
KS Williamson,A Mishra,0.13333333333333333,0.4666666666666667,0.2,0.0,0.06666666666666667,0.13333333333333333,0.0,1,1,15
Yuvraj Singh,CH Morris,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,4,4,9
Yuvraj Singh,AD Mathews,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,2
DJ Hooda,CH Morris,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,2
MC Henriques,CH Morris,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0,4,7
MC Henriques,Z Khan,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,5,4
DJ Hooda,Z Khan,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,5,2
SV Samson,B Kumar,0.6,0.06666666666666667,0.2,0.0,0.13333333333333333,0.0,0.0,1,0,15
SW Billings,B Kumar,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0,0,4
SW Billings,Mohammed Siraj,0.4,0.0,0.0,0.0,0.6,0.0,0.2,0,4,5
KK Nair,Mohammed Siraj,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,5,4,14
KK Nair,B Kumar,0.4,0.2,0.0,0.0,0.4,0.0,0.0,5,0,5
KK Nair,S Kaul,0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,5,4,9
SV Samson,S Kaul,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,1,4,6
SV Samson,Mohammed Siraj,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182,1,4,11
SV Samson,Rashid Khan,0.45454545454545453,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.0,1,5,11
KK Nair,Rashid Khan,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,5,5,7
SV Samson,MC Henriques,0.0,0.8,0.0,0.0,0.2,0.0,0.0,1,4,5
KK Nair,MC Henriques,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,5,4,9
SV Samson,Yuvraj Singh,0.25,0.5,0.0,0.0,0.25,0.0,0.25,1,5,4
RR Pant,Yuvraj Singh,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,1
SS Iyer,Yuvraj Singh,0.2,0.4,0.0,0.0,0.0,0.4,0.0,5,5,5
SS Iyer,S Kaul,0.4666666666666667,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,5,4,15
SS Iyer,Rashid Khan,0.3125,0.5,0.0625,0.0,0.0,0.125,0.0,5,5,16
SS Iyer,MC Henriques,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,5,4,9
SS Iyer,Mohammed Siraj,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,5,4,3
AD Mathews,Mohammed Siraj,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,4,3
AD Mathews,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,2
AD Mathews,MC Henriques,0.25,0.25,0.25,0.0,0.25,0.0,0.0,4,4,4
AD Mathews,B Kumar,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,4,0,7
SS Iyer,B Kumar,0.2,0.5,0.1,0.0,0.2,0.0,0.1,5,0,10
AD Mathews,S Kaul,0.375,0.25,0.125,0.0,0.125,0.125,0.125,4,4,8
HM Amla,HH Pandya,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0,4,4
SE Marsh,HH Pandya,0.25,0.375,0.0,0.0,0.375,0.0,0.0,3,4,8
SE Marsh,MJ McClenaghan,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,3,1,9
HM Amla,MJ McClenaghan,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0,1,12
SE Marsh,Harbhajan Singh,0.36363636363636365,0.45454545454545453,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,3,5,11
HM Amla,Harbhajan Singh,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0,5,4
HM Amla,SL Malinga,0.2222222222222222,0.2777777777777778,0.0,0.0,0.2222222222222222,0.2777777777777778,0.0,0,3,18
SE Marsh,SL Malinga,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,3,6
WP Saha,MJ McClenaghan,0.25,0.375,0.0,0.0,0.375,0.0,0.0,5,1,16
HM Amla,KH Pandya,0.3125,0.5,0.0625,0.0,0.0625,0.0625,0.0,0,4,16
WP Saha,KH Pandya,0.25,0.75,0.0,0.0,0.0,0.0,0.125,5,4,8
WP Saha,Harbhajan Singh,0.1,0.7,0.0,0.0,0.1,0.1,0.0,5,5,10
HM Amla,JJ Bumrah,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0,1,9
WP Saha,JJ Bumrah,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,5,1,17
GJ Maxwell,SL Malinga,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,3,8
GJ Maxwell,KH Pandya,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,4,2
GJ Maxwell,JJ Bumrah,0.5,0.2,0.0,0.0,0.3,0.0,0.2,5,1,10
GJ Maxwell,MJ McClenaghan,0.0,0.25,0.0,0.0,0.375,0.375,0.0,5,1,8
MP Stoinis,JJ Bumrah,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,1,2
MP Stoinis,MJ McClenaghan,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1
AR Patel,JJ Bumrah,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,1,6
AR Patel,SL Malinga,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,5,3,6
PA Patel,Sandeep Sharma,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,5,5,11
JC Buttler,Sandeep Sharma,0.25,0.3333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,1,5,12
PA Patel,I Sharma,0.2,0.4,0.0,0.0,0.3,0.1,0.0,5,5,10
JC Buttler,I Sharma,0.2857142857142857,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,1,5,7
PA Patel,MM Sharma,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,5,5,7
JC Buttler,MM Sharma,0.4,0.0,0.0,0.0,0.6,0.0,0.2,1,5,5
PA Patel,MP Stoinis,0.4,0.2,0.0,0.0,0.2,0.2,0.2,5,3,5
JC Buttler,MP Stoinis,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1,3,4
N Rana,MP Stoinis,0.0,0.75,0.0,0.0,0.0,0.25,0.0,5,3,4
N Rana,AR Patel,0.7,0.2,0.0,0.0,0.0,0.1,0.1,5,5,10
JC Buttler,AR Patel,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,1,5,6
JC Buttler,Swapnil Singh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,4
N Rana,Swapnil Singh,0.125,0.5,0.125,0.0,0.0,0.25,0.0,5,5,8
N Rana,I Sharma,0.3333333333333333,0.4166666666666667,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,5,5,12
N Rana,Sandeep Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,5,2
N Rana,MM Sharma,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,5,5,9
HH Pandya,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,1
HH Pandya,I Sharma,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,5,5,3
SP Narine,P Kumar,0.5,0.0,0.0,0.0,0.5,0.0,0.0,5,0,6
G Gambhir,JP Faulkner,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1,3,2
